Source,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release
2021-07-01,0.05,,0.02,,0.02,,0.02,,230303115879.55,,107591434369.44,,963470446767.9,,1301364997016.89,,10643581858.42,,14318472902.92,,963470446767.9,,988432501529.24,,0.07,,null,,null,,null,,0.06,,0.06,,172238000000.0,,67475000000.0,,104263000000.0,,76250000000.0,,75750000000.0,,247988000000.0,,76600000000.0,,null,,null,,null,,45625000000.0,,122225000000.0,,0.07,,0.3,,0.37,,0.13,,0.21,,0.06,,0.05,,0.08,,404507397122.26,,71366145345.31,,113177811300.69,,86441796250.0,,197571533674.87,,1751301474980.73,,1277476006388.98,,1950921082531.42,
2021-07-02,0.0,,-0.03,,0.02,,0.02,,234755311952.92,,105597097503.3,,924744922621.04,,1265097332077.26,,4471349565.22,,8332994054.43,,924744922621.04,,937549266240.69,,0.07,,null,,null,,null,,0.07,,0.07,,169188000000.0,,67925000000.0,,107413000000.0,,73425000000.0,,79575000000.0,,248763000000.0,,36100000000.0,,null,,null,,null,,45475000000.0,,81575000000.0,,0.07,,0.32,,0.4,,0.14,,0.22,,0.06,,0.05,,0.08,,378542941374.14,,68631208178.64,,108097555752.71,,68792000004.86,,199262722293.31,,1750163001953.84,,1280615685865.32,,1927052557711.41,
2021-07-06,0.06,,-0.0,,0.03,,0.03,,236543835532.33,,108167112446.2,,894380584064.82,,1239091532043.35,,2952300000.0,,22017533953.97,,894380584064.82,,919350418018.79,,0.07,,null,,null,,null,,0.07,,0.07,,167158000000.0,,64425000000.0,,103038000000.0,,79530000000.0,,79835000000.0,,246993000000.0,,45595000000.0,,null,,null,,null,,48960000000.0,,94555000000.0,,0.07,,0.31,,0.37,,0.12,,0.22,,0.06,,0.05,,0.08,,401905743638.32,,71491047814.22,,110080319406.61,,100686001594.46,,198120949839.43,,1800344066923.01,,1339592646632.11,,2011110387924.08,
2021-07-07,0.03,,0.03,,0.03,,0.03,,236147183405.14,,98160905575.98,,876014985665.6,,1210323074646.72,,2384232258.13,,6264739638.17,,876014985665.6,,884663957561.9,,0.07,,null,,null,,null,,0.07,,0.07,,166358000000.0,,64025000000.0,,105963000000.0,,75225000000.0,,78855000000.0,,245213000000.0,,36925000000.0,,null,,null,,null,,45900000000.0,,82825000000.0,,0.07,,0.32,,0.4,,0.14,,0.22,,0.06,,0.05,,0.08,,390327654776.74,,67502095675.33,,108819263809.86,,72503000000.0,,203624916022.51,,1813229233354.62,,1333096830689.9,,1994551497164.48,
2021-07-08,0.01,,0.01,,0.03,,0.03,,237823692179.31,,95032781382.23,,871420625561.53,,1204277099123.07,,3544033750.0,,7585190283.42,,871420625561.53,,882549849594.95,,0.07,,null,,null,,null,,0.06,,0.06,,168108000000.0,,64625000000.0,,115463000000.0,,62595000000.0,,74575000000.0,,242683000000.0,,35325000000.0,,null,,null,,null,,40870000000.0,,76195000000.0,,0.07,,0.31,,0.39,,0.12,,0.21,,0.06,,0.05,,0.08,,397973026115.65,,68878153425.33,,106138243113.63,,84682100000.0,,197999131140.87,,1838047453907.44,,1364017486339.22,,2028867797021.07,
2021-07-09,0.04,,0.04,,0.03,,0.03,,238609559648.78,,92307497833.75,,878500349438.25,,1209417406920.78,,1979529345.09,,10346811230.6,,878500349438.25,,890826690013.94,,0.06,,null,,null,,null,,0.05,,0.06,,166708000000.0,,64625000000.0,,115863000000.0,,59290000000.0,,73070000000.0,,239778000000.0,,20625000000.0,,null,,null,,null,,40115000000.0,,60740000000.0,,0.07,,0.32,,0.39,,0.14,,0.22,,0.06,,0.05,,0.08,,383065875961.56,,69314392085.33,,110037338576.42,,67811149906.31,,198729902030.94,,1814516388451.89,,1341254706856.79,,1992364876934.62,
2021-07-12,0.06,,0.04,,0.03,,0.03,,237835191405.43,,93900222018.53,,849034599731.94,,1180770013155.9,,2176888053.64,,7838036684.78,,849034599731.94,,859049524470.36,,0.06,,null,,null,,null,,0.05,,0.05,,166458000000.0,,64125000000.0,,115428000000.0,,59700000000.0,,72795000000.0,,239253000000.0,,19675000000.0,,null,,null,,null,,40640000000.0,,60315000000.0,,0.07,,0.31,,0.38,,0.16,,0.21,,0.06,,0.05,,0.08,,381009638551.06,,66172129303.11,,105332517645.86,,51125396152.04,,198941740333.78,,1807484962386.4,,1317819367996.35,,1963942876184.3,
2021-07-13,0.05,,0.02,,0.03,,0.03,,238459167120.34,,93795140665.71,,875094268120.86,,1207348575906.91,,4128743491.03,,11713378436.17,,875094268120.86,,890936390048.06,,0.06,,null,,null,,null,,0.05,,0.05,,168083000000.0,,64725000000.0,,113278000000.0,,69025000000.0,,78945000000.0,,247028000000.0,,22700000000.0,,null,,null,,null,,46925000000.0,,69625000000.0,,0.07,,0.3,,0.39,,0.12,,0.21,,0.06,,0.05,,0.08,,386531695643.0,,71796216136.44,,105326849185.86,,87446603974.93,,199935129677.83,,1823075752430.03,,1357586164133.55,,2015849205590.82,
2021-07-14,0.05,,0.03,,0.03,,0.03,,239998787212.29,,95988543733.44,,861108875086.56,,1197096206032.29,,5508447055.9,,6341494575.2,,861108875086.56,,872958816717.66,,0.06,,null,,null,,null,,0.05,,0.05,,159508000000.0,,64925000000.0,,102328000000.0,,67650000000.0,,75395000000.0,,234903000000.0,,36475000000.0,,null,,null,,null,,43375000000.0,,79850000000.0,,0.07,,0.31,,0.39,,0.14,,0.21,,0.06,,0.05,,0.08,,371960626185.94,,68092164189.22,,105808819988.64,,63126412500.0,,196913381497.39,,1868022643459.86,,1399991704075.95,,2036957875948.5,
2021-07-15,0.03,,0.01,,0.03,,0.03,,243621080025.36,,80440860434.95,,910324614368.94,,1234386554829.25,,10946690052.72,,7000969587.6,,910324614368.94,,928272274009.26,,0.06,,null,,null,,null,,0.05,,0.06,,153601000000.0,,64186000000.0,,92615000000.0,,73545000000.0,,76745000000.0,,230346000000.0,,31481000000.0,,null,,null,,null,,45425000000.0,,76906000000.0,,0.07,,0.31,,0.39,,0.14,,0.21,,0.06,,0.05,,0.08,,387340574252.66,,70935660758.66,,107990444155.1,,81733667500.0,,197358471651.96,,1810618914672.44,,1344708319664.26,,2000343026327.54,
2021-07-16,0.04,,0.02,,0.03,,0.03,,243752939834.28,,95410942780.93,,876435122612.06,,1215599005227.27,,6047746108.32,,20979344661.67,,876435122612.06,,903462213382.05,,0.05,,null,,null,,null,,0.05,,0.05,,154476000000.0,,64186000000.0,,91865000000.0,,78520000000.0,,80095000000.0,,234571000000.0,,30595000000.0,,null,,null,,null,,48775000000.0,,79370000000.0,,0.07,,0.31,,0.39,,0.14,,0.22,,0.06,,0.05,,0.08,,370760374591.38,,70050549585.89,,112005486957.33,,64345553119.35,,197668490884.3,,1834931577132.12,,1372803202147.23,,2011282617208.8,
2021-07-19,0.06,,0.03,,0.03,,0.03,,242194352842.2,,95862475183.06,,822058534550.58,,1160115362575.84,,3099074622.47,,7026610363.9,,822058534550.58,,832184219536.95,,0.05,,null,,null,,null,,0.04,,0.04,,153256000000.0,,64436000000.0,,91115000000.0,,81750000000.0,,84045000000.0,,237301000000.0,,31375000000.0,,null,,null,,null,,52125000000.0,,83500000000.0,,0.07,,0.31,,0.38,,0.15,,0.21,,0.06,,0.05,,0.08,,367811476598.73,,67987707425.33,,104581485925.1,,57522001166.66,,193306233307.78,,1871557974325.01,,1404556044084.93,,2033661461416.77,
2021-07-20,0.07,,0.01,,0.03,,0.03,,242208764383.43,,87150947213.03,,857058748147.88,,1186418459744.34,,3981818556.72,,6680581494.58,,857058748147.88,,867721148199.18,,0.05,,null,,null,,null,,0.04,,0.04,,151731000000.0,,64436000000.0,,88665000000.0,,74225000000.0,,75595000000.0,,227326000000.0,,30150000000.0,,null,,null,,null,,44275000000.0,,74425000000.0,,0.06,,0.31,,0.38,,0.13,,0.21,,0.06,,0.05,,0.08,,381648071370.08,,70663668342.0,,111645955017.51,,83639865419.02,,202564802418.04,,1872652432718.74,,1413061711025.15,,2067938253155.27,
2021-07-21,0.06,,0.03,,0.02,,0.02,,240962167360.09,,86060767042.33,,839940973497.58,,1166963907900.0,,7518312351.66,,7858147514.8,,839940973497.58,,855317433364.04,,0.05,,null,,null,,null,,0.04,,0.05,,152781000000.0,,64136000000.0,,73340000000.0,,91832000000.0,,76527000000.0,,229308000000.0,,67850000000.0,,null,,null,,null,,52932000000.0,,120782000000.0,,0.06,,0.31,,0.39,,0.14,,0.21,,0.06,,0.05,,0.08,,374452895108.76,,69343707425.33,,108964455239.73,,66648632729.68,,197569108637.78,,1915824752303.08,,1450072129100.62,,2091437840272.49,
2021-07-22,null,,null,,null,,0.02,,240965936110.09,,88852638292.33,,852537034686.0,,1182355609088.42,,null,,null,,null,,858420544686.0,,0.04,,null,,null,,null,,0.04,,0.04,,153031000000.0,,64136000000.0,,73540000000.0,,95150000000.0,,79795000000.0,,232826000000.0,,40200000000.0,,null,,null,,null,,55950000000.0,,96150000000.0,,0.06,,0.32,,0.39,,0.12,,0.21,,0.06,,0.05,,0.08,,386446543820.93,,78245166453.11,,110440418906.4,,85480523777.27,,195435803362.09,,1916140839229.51,,1451934268277.05,,2112061781913.18,
2021-07-23,0.05,,0.01,,0.03,,0.03,,241360042360.09,,90198395792.33,,853783305889.09,,1185341744041.51,,732362500.0,,7191420000.0,,853783305889.09,,861707088389.09,,0.07,,null,,null,,null,,0.06,,0.06,,143506000000.0,,64886000000.0,,57490000000.0,,92050000000.0,,70920000000.0,,214426000000.0,,51275000000.0,,null,,null,,null,,46075000000.0,,97350000000.0,,0.07,,0.31,,0.39,,0.13,,0.21,,0.06,,0.05,,0.08,,375843259432.12,,72347605994.77,,110583293725.84,,70110865961.18,,195131023313.19,,1908412036443.28,,1445784307390.22,,2089106196130.3,
2021-07-26,0.06,,0.02,,0.03,,0.03,,242155158916.3,,77775493929.97,,879805813825.14,,1199736466671.41,,2040342875.32,,2733005192.78,,879805813825.14,,884579161893.24,,0.07,,null,,null,,null,,0.05,,0.06,,140406000000.0,,59436000000.0,,66740000000.0,,79450000000.0,,65220000000.0,,205626000000.0,,53075000000.0,,null,,null,,null,,39275000000.0,,92350000000.0,,0.07,,0.32,,0.39,,0.16,,0.21,,0.06,,0.05,,0.08,,376674537994.19,,68954695675.33,,106196526406.4,,54589001050.0,,190998737912.47,,1913769220707.81,,1437926776582.22,,2074554748164.21,
2021-07-27,0.05,,0.02,,0.03,,0.03,,237704349290.19,,80459611731.63,,887923921497.03,,1206087882518.85,,1735177622.52,,8383263922.74,,887923921497.03,,898042363042.29,,0.07,,null,,null,,null,,0.06,,0.06,,148081000000.0,,59936000000.0,,69040000000.0,,85325000000.0,,66220000000.0,,214301000000.0,,51700000000.0,,null,,null,,null,,36625000000.0,,88325000000.0,,0.07,,0.31,,0.39,,0.12,,0.21,,0.06,,0.05,,0.08,,386798514871.9,,71883707425.33,,106646333409.91,,84499689778.63,,190580098256.22,,1948994377988.81,,1490878080623.9,,2140140401177.35,
2021-07-28,0.06,,0.02,,0.03,,0.03,,239512172184.72,,82242312687.4,,846645124686.41,,1168399609558.53,,4672036351.06,,7669520378.32,,846645124686.41,,858986681415.79,,0.07,,null,,null,,null,,0.05,,0.06,,143556000000.0,,60286000000.0,,72040000000.0,,78575000000.0,,67345000000.0,,210901000000.0,,45175000000.0,,null,,null,,null,,37250000000.0,,82425000000.0,,0.07,,0.32,,0.39,,0.14,,0.21,,0.06,,0.05,,0.08,,382674141078.61,,70884672425.33,,111108741781.87,,66242326750.0,,193566978747.45,,1986934008723.31,,1517159285003.79,,2164285077255.18,
2021-07-29,0.04,,0.02,,0.02,,0.02,,242530129171.86,,81255549304.57,,854235273090.51,,1178020951566.94,,3124500000.0,,7852303684.86,,854235273090.51,,865212076775.37,,0.06,,null,,null,,null,,0.05,,0.06,,139056000000.0,,60286000000.0,,79690000000.0,,74275000000.0,,75195000000.0,,214251000000.0,,37825000000.0,,null,,null,,null,,44400000000.0,,82225000000.0,,0.06,,0.32,,0.39,,0.12,,0.21,,0.06,,0.05,,0.08,,391270567013.32,,69349674369.77,,107652706069.11,,84365114961.6,,194552431278.33,,2003299768366.5,,1540144916735.79,,2195317589397.21,
2021-07-30,0.03,,0.02,,0.02,,0.02,,239918108577.47,,74557944983.0,,848472554139.62,,1162948607700.09,,7010138897.16,,13284016872.42,,848472554139.62,,868766709909.2,,0.06,,null,,null,,null,,0.05,,0.06,,142711000000.0,,63966000000.0,,73725000000.0,,75385000000.0,,70365000000.0,,213076000000.0,,39325000000.0,,null,,null,,null,,41165000000.0,,80490000000.0,,0.07,,0.32,,0.39,,0.13,,0.21,,0.06,,0.05,,0.07,,370932341991.06,,68652696008.66,,108840806819.11,,70105184109.56,,194161705844.08,,2057045988069.37,,1602245235154.24,,2235991978998.04,
2021-08-02,0.06,,0.03,,0.03,,0.03,,237450334657.77,,75545343680.82,,938188796992.87,,1251184475331.46,,1506775985.01,,12281899701.23,,938188796992.87,,951977472679.11,,0.07,,null,,null,,null,,0.07,,0.07,,144601000000.0,,62966000000.0,,79075000000.0,,91715000000.0,,89155000000.0,,233756000000.0,,41175000000.0,,null,,null,,null,,56540000000.0,,97715000000.0,,0.07,,0.3,,0.37,,0.15,,0.2,,0.06,,0.05,,0.08,,380772124407.34,,70893707425.33,,112948130277.45,,61074070092.5,,197038677826.9,,1967043013629.49,,1492360704339.87,,2141065213999.44,
2021-08-03,null,,null,,null,,0.03,,239840737347.95,,74639600661.49,,983336799745.07,,1297817137754.51,,null,,null,,null,,993124078380.58,,0.07,,null,,null,,null,,0.06,,0.07,,141201000000.0,,62966000000.0,,83625000000.0,,79240000000.0,,84630000000.0,,225831000000.0,,36575000000.0,,null,,null,,null,,48015000000.0,,84590000000.0,,0.07,,0.31,,0.39,,0.13,,0.21,,0.06,,0.05,,0.08,,383941661932.9,,69233127675.33,,106111233485.78,,81201520380.32,,192891666035.22,,1938378130016.37,,1479624428239.02,,2125690883882.47,
2021-08-04,-0.0,,0.02,,0.03,,0.03,,240569243300.63,,78602882728.74,,923072569392.31,,1242244695421.68,,558826490.48,,12917864558.59,,923072569392.31,,936549260441.38,,0.07,,null,,null,,null,,0.06,,0.06,,145426000000.0,,62966000000.0,,90625000000.0,,74640000000.0,,82805000000.0,,228231000000.0,,37450000000.0,,null,,null,,null,,44540000000.0,,81990000000.0,,0.07,,0.31,,0.38,,0.14,,0.21,,0.06,,0.05,,0.08,,378443982837.06,,66998561589.17,,105519651712.5,,63323221075.44,,192821342490.54,,1973269331604.4,,1503848317475.57,,2142112204392.34,
2021-08-05,0.01,,0.01,,0.04,,0.04,,239674673362.85,,85250756282.09,,920129390980.2,,1245054820625.14,,1237562500.0,,12288669515.97,,920129390980.2,,933655622996.17,,0.07,,null,,null,,null,,0.06,,0.07,,144726000000.0,,62966000000.0,,95150000000.0,,67765000000.0,,81155000000.0,,225881000000.0,,31250000000.0,,null,,null,,null,,41290000000.0,,72540000000.0,,0.07,,0.31,,0.38,,0.13,,0.21,,0.06,,0.05,,0.08,,387226911101.34,,69604712839.17,,104726268539.33,,80238250000.0,,190028376944.22,,1984267554029.55,,1522372071684.15,,2169232072568.88,
2021-08-06,0.07,,0.03,,0.04,,0.04,,241766333782.3,,87303030838.13,,902965431861.21,,1232034796481.64,,3855025296.34,,18883239474.51,,902965431861.21,,925703696632.06,,0.07,,null,,null,,null,,0.06,,0.06,,144376000000.0,,62966000000.0,,96200000000.0,,62240000000.0,,77030000000.0,,221406000000.0,,27475000000.0,,null,,null,,null,,37415000000.0,,64890000000.0,,0.07,,0.32,,0.39,,0.12,,0.22,,0.06,,0.05,,0.08,,377247457465.06,,67151700686.39,,112059458553.22,,75113910726.9,,193212316014.71,,1979922439175.1,,1529484334289.06,,2167095808455.22,
2021-08-09,null,,null,,null,,0.03,,241865771282.3,,84132827713.13,,904518019234.25,,1230516618229.68,,null,,null,,null,,905308031734.25,,0.06,,null,,null,,null,,0.06,,0.06,,145771000000.0,,62966000000.0,,96750000000.0,,65365000000.0,,79310000000.0,,225081000000.0,,26220000000.0,,null,,null,,null,,39695000000.0,,65915000000.0,,0.07,,0.32,,0.38,,0.14,,0.21,,0.06,,0.05,,0.08,,382399534758.23,,65900885909.17,,107994008380.51,,62150343383.36,,189979770490.01,,2001674681045.06,,1533538841651.52,,2171819032808.93,
2021-08-10,0.07,,0.05,,0.03,,0.03,,242246521861.67,,84961980511.1,,908547054188.16,,1235755556560.93,,1397210259.94,,8386099759.49,,908547054188.16,,918330364207.59,,0.06,,null,,null,,null,,0.06,,0.06,,148771000000.0,,60366000000.0,,97550000000.0,,68180000000.0,,77325000000.0,,226096000000.0,,31470000000.0,,null,,null,,null,,38210000000.0,,69680000000.0,,0.06,,0.31,,0.38,,0.12,,0.21,,0.06,,0.05,,0.07,,388730367795.02,,67139685246.08,,104248496822.74,,87397193805.15,,189764166030.99,,2021529266353.23,,1567540737909.03,,2213174956981.12,
2021-08-11,null,,null,,null,,0.03,,241323736259.1,,86578151959.65,,870342457573.92,,1198244345792.67,,null,,null,,null,,880819523507.19,,0.06,,null,,null,,null,,0.05,,0.05,,147003000000.0,,62366000000.0,,97600000000.0,,66972000000.0,,79935000000.0,,226938000000.0,,28202000000.0,,null,,null,,null,,41670000000.0,,69872000000.0,,0.07,,0.31,,0.38,,0.14,,0.21,,0.06,,0.05,,0.07,,372168682277.68,,67302729968.3,,104671365678.48,,64631130000.0,,189673564129.89,,2026624113864.82,,1566781633167.43,,2195926609543.3,
2021-08-12,0.05,,0.03,,0.02,,0.02,,243201160252.08,,90538511649.88,,859066232663.58,,1192805904565.54,,2120437046.62,,8221079422.01,,859066232663.58,,869407749132.21,,0.05,,null,,null,,null,,0.05,,0.05,,148728000000.0,,74016000000.0,,89900000000.0,,58522000000.0,,73710000000.0,,222438000000.0,,39327000000.0,,null,,null,,null,,35845000000.0,,75172000000.0,,0.06,,0.31,,0.38,,0.13,,0.21,,0.06,,0.05,,0.07,,390271687344.41,,68206674066.08,,106657455231.82,,83211000000.0,,187016660153.46,,2119860990346.48,,1664234424014.35,,2309729445578.3,
2021-08-13,0.03,,0.02,,0.02,,0.02,,243392917850.34,,91017789679.16,,848686344928.94,,1183097052458.44,,867059761.74,,14743725589.68,,848686344928.94,,864297130280.36,,0.05,,null,,null,,null,,0.05,,0.05,,154403000000.0,,75516000000.0,,86100000000.0,,65372000000.0,,72585000000.0,,226988000000.0,,33102000000.0,,null,,null,,null,,37220000000.0,,70322000000.0,,0.06,,0.32,,0.39,,0.13,,0.22,,0.06,,0.05,,0.08,,374595777370.14,,73730776968.3,,116357408275.71,,69506144514.75,,189992501370.95,,2082191755952.95,,1629736253034.02,,2268055308743.41,
2021-08-16,-0.0,,-0.11,,0.03,,0.03,,221759152352.91,,97967422085.52,,908273218138.59,,1227999792577.02,,5424390557.06,,19277720999.33,,908273218138.59,,932975329694.98,,0.06,,null,,null,,null,,0.06,,0.06,,152727000000.0,,74105000000.0,,91310000000.0,,54967000000.0,,67655000000.0,,220382000000.0,,33687000000.0,,null,,null,,null,,33590000000.0,,67277000000.0,,0.07,,0.31,,0.39,,0.15,,0.22,,0.06,,0.05,,0.07,,380959795335.47,,66050733968.3,,106293454695.15,,60857750683.39,,188827163903.06,,2073385664251.17,,1604699176422.88,,2240536869629.71,
2021-08-17,0.04,,-0.03,,0.03,,0.03,,223586899673.05,,99631645040.31,,907998383133.4,,1231216927846.76,,5017286684.78,,10852208731.97,,907998383133.4,,923867878550.15,,0.06,,null,,null,,null,,0.06,,0.06,,154272000000.0,,75105000000.0,,93285000000.0,,52692000000.0,,66810000000.0,,221082000000.0,,25272000000.0,,null,,null,,null,,31245000000.0,,56517000000.0,,0.07,,0.31,,0.38,,0.13,,0.21,,0.06,,0.05,,0.07,,385774750557.21,,69859553718.3,,108356236484.04,,83111193806.18,,189383758421.09,,2092118852177.06,,1638568219770.68,,2283586282467.28,
2021-08-18,0.05,,-0.0,,0.02,,0.02,,221891133298.69,,106278161416.67,,891631289164.71,,1219800583880.07,,615845176.63,,14975416384.33,,891631289164.71,,907222550725.67,,0.05,,null,,null,,null,,0.04,,0.04,,168358000000.0,,76105000000.0,,108537000000.0,,59656000000.0,,75940000000.0,,244298000000.0,,37633000000.0,,null,,null,,null,,39425000000.0,,77058000000.0,,0.06,,0.31,,0.38,,0.14,,0.21,,0.06,,0.05,,0.07,,369332774640.95,,67177751671.07,,108290819303.81,,64872000000.0,,187068813996.26,,2134863271473.63,,1684446750469.16,,2308026090777.44,
2021-08-19,0.05,,-0.05,,0.02,,0.02,,223907943653.86,,119145788088.06,,902745511139.37,,1245799242881.29,,6207794736.43,,16062421476.56,,902745511139.37,,925015727352.36,,0.05,,null,,null,,null,,0.03,,0.04,,152508000000.0,,100355000000.0,,76787000000.0,,58561000000.0,,83195000000.0,,235703000000.0,,45781000000.0,,null,,null,,null,,40730000000.0,,86511000000.0,,0.06,,0.32,,0.39,,0.13,,0.21,,0.06,,0.05,,0.07,,380233606922.69,,74655776968.3,,113434914734.04,,82096000000.0,,186068458467.94,,2132966719878.19,,1687539792253.3,,2328497634612.23,
2021-08-20,0.04,,0.01,,0.01,,0.01,,226201683787.46,,129581878933.66,,888404364107.0,,1244187926828.12,,3812088204.88,,28483443206.52,,888404364107.0,,920699895518.4,,0.02,,null,,null,,null,,0.03,,0.03,,155857000000.0,,100355000000.0,,76387000000.0,,57955000000.0,,78840000000.0,,234697000000.0,,22280000000.0,,null,,null,,null,,36125000000.0,,58405000000.0,,0.06,,0.31,,0.38,,0.13,,0.22,,0.05,,0.05,,0.07,,370847766561.43,,70520776968.3,,115984917234.04,,72084034537.44,,190887095266.91,,2127882441285.9,,1683695754260.74,,2315951393057.38,
2021-08-23,0.05,,-0.03,,0.01,,0.01,,225916542581.79,,131971628894.56,,858788647342.37,,1216676818818.72,,3941489767.86,,5095518977.16,,858788647342.37,,867825656087.39,,0.02,,null,,null,,null,,0.02,,0.02,,146382000000.0,,100105000000.0,,69087000000.0,,55255000000.0,,78065000000.0,,224447000000.0,,19455000000.0,,null,,null,,null,,36300000000.0,,55755000000.0,,0.06,,0.31,,0.38,,0.15,,0.21,,0.05,,0.05,,0.07,,363727264325.69,,67694760301.63,,108280874067.37,,55929002100.02,,185047878625.31,,2152635595475.92,,1700375568390.68,,2316845471643.31,
2021-08-24,0.04,,0.0,,0.02,,0.02,,226306056068.67,,131479596274.52,,861171359110.49,,1218957011453.68,,3055807880.43,,11353905754.74,,861171359110.49,,875581072745.66,,0.06,,null,,null,,null,,0.05,,0.06,,132603000000.0,,100355000000.0,,17310000000.0,,83688000000.0,,68750000000.0,,201353000000.0,,48028000000.0,,null,,null,,null,,37660000000.0,,85688000000.0,,0.07,,0.31,,0.38,,0.12,,0.21,,0.06,,0.05,,0.07,,374077913276.43,,71782300268.3,,110066289339.29,,87336177448.11,,189306797420.36,,2165193349164.35,,1727428804986.66,,2362595815951.75,
2021-08-25,0.04,,0.02,,0.02,,0.02,,228769123463.82,,120193003629.37,,870411238392.42,,1219373365485.61,,4427371146.4,,9583441537.97,,870411238392.42,,884422051076.79,,0.07,,null,,null,,null,,0.06,,0.06,,132977000000.0,,107805000000.0,,21785000000.0,,71852000000.0,,68465000000.0,,201442000000.0,,53602000000.0,,null,,null,,null,,37875000000.0,,91477000000.0,,0.07,,0.31,,0.38,,0.14,,0.21,,0.06,,0.05,,0.07,,371428156465.38,,68448751793.3,,107441285664.29,,62711333203.21,,187854518216.34,,2165020270076.44,,1707441462468.92,,2335172888943.94,
2021-08-26,0.05,,-0.01,,0.02,,0.02,,229935173873.57,,120949814512.05,,863274112358.49,,1214159100744.11,,2403042669.83,,15067411736.08,,863274112358.49,,880744566764.4,,0.07,,null,,null,,null,,0.06,,0.06,,133652000000.0,,105505000000.0,,30135000000.0,,71107000000.0,,73095000000.0,,206747000000.0,,46377000000.0,,null,,null,,null,,34630000000.0,,81007000000.0,,0.07,,0.3,,0.37,,0.13,,0.21,,0.06,,0.05,,0.07,,382859531589.91,,69852705079.41,,108815813839.29,,81025997111.11,,188829034304.77,,2106933384002.83,,1655233923979.14,,2296775194953.23,
